A,B,dr,dg,overlap,n_env,agree
gxe_ridge,markeronly_pc100__shrunk,0.15150350023052622,0.11567023200077453,0.22653165289685573,169,True
gxe_ridge,markeronly_pc25,0.13557774991120522,0.05018784310206794,0.18911609943748767,169,True
gxe_ridge,mlp,0.0849194080897166,0.048986055651808316,0.41233737671312803,169,True
gxe_ridge,mlp__biased,0.0849194080897166,0.048986055651808316,0.41233737671312803,169,True
gxe_ridge,mlp__inflated,0.0849194080897166,0.048986055651808316,0.41233737671312803,169,True
gxe_ridge,mlp__shrunk,0.08491940808971658,0.048986055651808316,0.41233737671312803,169,True
gxe_ridge,reaction_norm,0.00025140380621255394,-0.0003591417589591498,0.9980769230769232,169,False
gxe_ridge,reaction_norm__biased,0.0002514038062125737,-0.0003591417589591498,0.9980769230769232,169,False
gxe_ridge,reaction_norm__inflated,0.0002514038062125448,-0.0003591417589591498,0.9980769230769232,169,False
gxe_ridge,reaction_norm__noise0.5,0.07929398276921727,0.10155999448933829,0.3113154010688064,169,True
gxe_ridge,reaction_norm__noise1.5,0.1366319616642026,0.2207136206953563,0.16167832076737065,169,True
gxe_ridge,reaction_norm__shrunk,0.000251403806212548,-0.0003591417589591498,0.9980769230769232,169,False
gxe_ridge,rf_large,0.02652931451147699,0.08595836645385704,0.39051713334881044,169,True
gxe_ridge,rf_large__biased,0.026529314511477022,0.08595836645385704,0.39051713334881044,169,True
gxe_ridge,rf_large__inflated,0.026529314511476994,0.08595836645385704,0.39051713334881044,169,True
gxe_ridge,rf_large__noise0.5,0.0330732531761482,0.08256785030690213,0.25486377482236355,169,True
gxe_ridge,rf_large__noise1.5,0.11560339883114615,0.25351871535493875,0.17014911748207157,169,True
gxe_ridge,rf_large__shrunk,0.026529314511477074,0.08595836645385704,0.39051713334881044,169,True
gxe_ridge,rf_large__shuffled,0.08660805446617298,0.14387147100133835,0.20314123022707167,169,True
gxe_ridge,rf_small,0.04538150611331815,0.09994376155194915,0.5372321588403445,169,True
gxe_ridge,ridge_pc100_hi,0.011196708667180645,0.03388504545974681,0.6911349576764088,169,True
gxe_ridge,ridge_pc100_lo,0.010736344636517074,0.03811185174936891,0.689951525723746,169,True
gxe_ridge,ridge_pc10_hi,0.00048046959458169136,-0.0012682259782876841,0.7756894752002623,169,False
gxe_ridge,ridge_pc10_lo,0.00019281590114833053,-0.0026631522218098225,0.7747791429289834,169,False
gxe_ridge,ridge_pc25_hi,0.007272458917670459,0.009070311232447937,0.8206957548359236,169,True
gxe_ridge,ridge_pc25_lo,0.006980888455511635,0.009773698031701484,0.8211184091047317,169,True
gxe_ridge,ridge_pc50_hi,0.018673751104971433,0.041484556417985985,0.7445745742991835,169,True
gxe_ridge,ridge_pc50_lo,0.018332637926088337,0.04281545913137022,0.7458237524714386,169,True
gxe_ridge,ridge_pc50_lo__biased,0.018332637926088326,0.04281545913137022,0.7458237524714386,169,True
gxe_ridge,ridge_pc50_lo__inflated,0.018332637926088333,0.04281545913137022,0.7458237524714386,169,True
gxe_ridge,ridge_pc50_lo__noise0.5,0.08175781690509748,0.14299252214444047,0.3001876662785238,169,True
gxe_ridge,ridge_pc50_lo__noise1.5,0.10912668592745228,0.24328970748343165,0.15880161764322323,169,True
gxe_ridge,ridge_pc50_lo__shrunk,0.01833263792608835,0.04281545913137022,0.7458237524714386,169,True
gxe_ridge,ridge_pc50_lo__shuffled,0.098610850729816,0.14840291509221912,0.26496040818660893,169,True
knn10,knn10__noise0.5,0.04162550103393886,0.07222121547255975,0.47715222984686856,169,True
knn10,knn10__noise1.5,0.12389404980972259,0.13966016631468847,0.2324361563245395,169,True
knn10,knn10__shuffled,0.09504846075999734,0.11385228063112682,0.3802820749286894,169,True
knn10,knn50,0.023958665045239597,0.048872669438767585,0.32725142845830446,169,True
knn10,markeronly_pc100,0.11643690006445163,0.1230666585406181,0.2054645324212112,169,True
knn10,markeronly_pc100__biased,0.1164369000644516,0.1230666585406181,0.2054645324212112,169,True
knn10,markeronly_pc100__inflated,0.1164369000644516,0.1230666585406181,0.2054645324212112,169,True
knn10,markeronly_pc100__noise0.5,0.061453766972941824,0.04340694387737213,0.18055293853245777,169,True
knn10,markeronly_pc100__noise1.5,0.05909569983025203,0.09212567515681376,0.15166023628733266,169,True
knn10,markeronly_pc100__shrunk,0.1164369000644516,0.1230666585406181,0.2054645324212112,169,True
knn10,markeronly_pc25,0.10051114974513062,0.05758426964191149,0.20745311653538193,169,True
knn10,mlp,0.049852807923641974,0.05638248219165186,0.3071480104860842,169,True
knn10,mlp__biased,0.049852807923641974,0.05638248219165186,0.3071480104860842,169,True
knn10,mlp__inflated,0.04985280792364199,0.05638248219165186,0.3071480104860842,169,True
knn10,mlp__shrunk,0.04985280792364197,0.05638248219165186,0.3071480104860842,169,True
knn10,reaction_norm,0.03531800397228717,-0.007755568298802704,0.37415921927515255,169,False
knn10,reaction_norm__biased,0.03531800397228718,-0.007755568298802704,0.37415921927515255,169,False
knn10,reaction_norm__inflated,0.03531800397228716,-0.007755568298802704,0.37415921927515255,169,False
knn10,reaction_norm__noise0.5,0.1143605829352919,0.09416356794949475,0.19512973347537024,169,True
knn10,reaction_norm__noise1.5,0.17169856183027724,0.21331719415551278,0.13602603272963082,169,True
knn10,reaction_norm__shrunk,0.03531800397228716,-0.007755568298802704,0.37415921927515255,169,False
knn10,rf_large,0.008537285654597618,-0.0933547929937006,0.32709182886999943,169,False
knn10,rf_large__biased,0.008537285654597592,-0.0933547929937006,0.32709182886999943,169,False
knn10,rf_large__inflated,0.00853728565459761,-0.0933547929937006,0.32709182886999943,169,False
knn10,rf_large__noise0.5,0.0681398533422228,0.07517142376705857,0.24172511448821712,169,True
knn10,rf_large__noise1.5,0.15066999899722072,0.24612228881509524,0.15671551469860623,169,True
knn10,rf_large__shrunk,0.008537285654597536,-0.0933547929937006,0.32709182886999943,169,False
knn10,rf_large__shuffled,0.12167465463224761,0.1364750444614948,0.1804849303386643,169,True
knn10,rf_small,0.010314905947243547,0.10734018809179273,0.37412261991203677,169,True
knn10,ridge_pc100_hi,0.02386989149889396,-0.04128147199959036,0.3798543135423427,169,False
knn10,ridge_pc100_lo,0.024330255529557535,-0.04550827828921246,0.3798543135423427,169,False
knn10,ridge_pc10_hi,0.034586130571492915,-0.006128200561555877,0.4043857678744822,169,False
knn10,ridge_pc10_lo,0.03487378426492627,-0.00473327431803374,0.4043857678744822,169,False
knn10,ridge_pc25_hi,0.02779414124840415,-0.016466737772291504,0.3744074700003025,169,False
knn10,ridge_pc25_lo,0.028085711710562972,-0.01717012457154505,0.3748301242691106,169,False
knn10,ridge_pc50_hi,0.016392849061103176,-0.048880982957829534,0.3946950052878378,169,False
knn10,ridge_pc50_lo,0.01673396223998628,-0.050211885671213784,0.3939717968723217,169,False
knn10,ridge_pc50_lo__biased,0.01673396223998628,-0.050211885671213784,0.3939717968723217,169,False
knn10,ridge_pc50_lo__inflated,0.01673396223998628,-0.050211885671213784,0.3939717968723217,169,False
knn10,ridge_pc50_lo__noise0.5,0.1168244170711721,0.1355960956045969,0.20376711531232342,169,True
knn10,ridge_pc50_lo__noise1.5,0.14419328609352688,0.2358932809435881,0.12667243200033468,169,True
knn10,ridge_pc50_lo__shrunk,0.01673396223998626,-0.050211885671213784,0.3939717968723217,169,False
knn10,ridge_pc50_lo__shuffled,0.13367745089589061,0.14100648855237555,0.16562798840774587,169,True
knn10__biased,knn10__noise0.5,0.041625501033938875,0.07054067529538915,0.47715222984686856,169,True
knn10__biased,knn10__noise1.5,0.12389404980972261,0.13797962613751788,0.2324361563245395,169,True
knn10__biased,knn10__shuffled,0.09504846075999736,0.11217174045395623,0.3817613648695178,169,True
knn10__biased,knn50,0.023958665045239587,0.05055320961593818,0.32725142845830446,169,True
knn10__biased,markeronly_pc100,0.1164369000644516,0.1247471987177887,0.2054645324212112,169,True
knn10__biased,markeronly_pc100__biased,0.1164369000644516,0.1247471987177887,0.2054645324212112,169,True
knn10__biased,markeronly_pc100__inflated,0.1164369000644516,0.1247471987177887,0.2054645324212112,169,True
knn10__biased,markeronly_pc100__noise0.5,0.0614537669729418,0.04508748405454273,0.18055293853245777,169,True
knn10__biased,markeronly_pc100__noise1.5,0.05909569983025205,0.09044513497964315,0.15166023628733266,169,True
knn10__biased,markeronly_pc100__shrunk,0.1164369000644516,0.1247471987177887,0.2054645324212112,169,True
knn10__biased,markeronly_pc25,0.10051114974513058,0.05926480981908209,0.20745311653538193,169,True
knn10__biased,mlp,0.04985280792364197,0.05806302236882245,0.3071480104860842,169,True
knn10__biased,mlp__biased,0.04985280792364197,0.05806302236882245,0.3071480104860842,169,True
knn10__biased,mlp__inflated,0.049852807923641974,0.05806302236882245,0.3071480104860842,169,True
knn10__biased,mlp__shrunk,0.049852807923641954,0.05806302236882245,0.3071480104860842,169,True
knn10__biased,reaction_norm,0.03531800397228717,-0.009436108475973301,0.37415921927515255,169,False
knn10__biased,reaction_norm__biased,0.03531800397228719,-0.009436108475973301,0.37415921927515255,169,False
knn10__biased,reaction_norm__inflated,0.03531800397228717,-0.009436108475973301,0.37415921927515255,169,False
knn10__biased,reaction_norm__noise0.5,0.1143605829352919,0.09248302777232413,0.19660902341619865,169,True
knn10__biased,reaction_norm__noise1.5,0.17169856183027724,0.21163665397834214,0.13602603272963082,169,True
knn10__biased,reaction_norm__shrunk,0.03531800397228717,-0.009436108475973301,0.37415921927515255,169,False
knn10__biased,rf_large,0.008537285654597628,-0.09503533317087119,0.32709182886999943,169,False
knn10__biased,rf_large__biased,0.008537285654597602,-0.09503533317087119,0.32709182886999943,169,False
knn10__biased,rf_large__inflated,0.008537285654597621,-0.09503533317087119,0.32709182886999943,169,False
knn10__biased,rf_large__noise0.5,0.0681398533422228,0.07349088358988796,0.24172511448821712,169,True
knn10__biased,rf_large__noise1.5,0.15066999899722078,0.24444174863792464,0.15671551469860623,169,True
knn10__biased,rf_large__shrunk,0.008537285654597548,-0.09503533317087119,0.32709182886999943,169,False
knn10__biased,rf_large__shuffled,0.12167465463224761,0.1347945042843242,0.1804849303386643,169,True
knn10__biased,rf_small,0.010314905947243531,0.10902072826896332,0.37412261991203677,169,True
knn10__biased,ridge_pc100_hi,0.02386989149889398,-0.04296201217676096,0.3798543135423427,169,False
knn10__biased,ridge_pc100_lo,0.02433025552955755,-0.04718881846638306,0.3798543135423427,169,False
knn10__biased,ridge_pc10_hi,0.03458613057149292,-0.007808740738726474,0.4043857678744822,169,False
knn10__biased,ridge_pc10_lo,0.03487378426492629,-0.006413814495204337,0.4043857678744822,169,False
knn10__biased,ridge_pc25_hi,0.02779414124840416,-0.0181472779494621,0.3744074700003025,169,False
knn10__biased,ridge_pc25_lo,0.02808571171056299,-0.018850664748715645,0.3748301242691106,169,False
knn10__biased,ridge_pc50_hi,0.016392849061103186,-0.05056152313500014,0.3946950052878378,169,False
knn10__biased,ridge_pc50_lo,0.016733962239986282,-0.05189242584838438,0.3939717968723217,169,False
knn10__biased,ridge_pc50_lo__biased,0.016733962239986293,-0.05189242584838438,0.3939717968723217,169,False
knn10__biased,ridge_pc50_lo__inflated,0.016733962239986282,-0.05189242584838438,0.3939717968723217,169,False
knn10__biased,ridge_pc50_lo__noise0.5,0.1168244170711721,0.13391555542742628,0.20376711531232342,169,True
knn10__biased,ridge_pc50_lo__noise1.5,0.1441932860935269,0.2342127407664175,0.12667243200033468,169,True
knn10__biased,ridge_pc50_lo__shrunk,0.016733962239986272,-0.05189242584838438,0.3939717968723217,169,False
knn10__biased,ridge_pc50_lo__shuffled,0.13367745089589061,0.13932594837520496,0.16562798840774587,169,True
knn10__inflated,knn10__noise0.5,0.04162550103393886,0.07222121547255975,0.47715222984686856,169,True
knn10__inflated,knn10__noise1.5,0.12389404980972259,0.13966016631468847,0.2324361563245395,169,True
knn10__inflated,knn10__shuffled,0.09504846075999734,0.11385228063112682,0.3802820749286894,169,True
knn10__inflated,knn50,0.0239586650452396,0.048872669438767585,0.32725142845830446,169,True
knn10__inflated,markeronly_pc100,0.11643690006445163,0.1230666585406181,0.2054645324212112,169,True
knn10__inflated,markeronly_pc100__biased,0.11643690006445163,0.1230666585406181,0.2054645324212112,169,True
knn10__inflated,markeronly_pc100__inflated,0.11643690006445163,0.1230666585406181,0.2054645324212112,169,True
knn10__inflated,markeronly_pc100__noise0.5,0.061453766972941824,0.04340694387737213,0.18055293853245777,169,True
knn10__inflated,markeronly_pc100__noise1.5,0.05909569983025203,0.09212567515681376,0.15166023628733266,169,True
knn10__inflated,markeronly_pc100__shrunk,0.11643690006445163,0.1230666585406181,0.2054645324212112,169,True
knn10__inflated,markeronly_pc25,0.1005111497451306,0.05758426964191149,0.20745311653538193,169,True
knn10__inflated,mlp,0.04985280792364199,0.05638248219165186,0.3071480104860842,169,True
knn10__inflated,mlp__biased,0.04985280792364199,0.05638248219165186,0.3071480104860842,169,True
knn10__inflated,mlp__inflated,0.04985280792364199,0.05638248219165186,0.3071480104860842,169,True
knn10__inflated,mlp__shrunk,0.049852807923641974,0.05638248219165186,0.3071480104860842,169,True
knn10__inflated,reaction_norm,0.03531800397228716,-0.007755568298802704,0.37415921927515255,169,False
knn10__inflated,reaction_norm__biased,0.03531800397228717,-0.007755568298802704,0.37415921927515255,169,False
knn10__inflated,reaction_norm__inflated,0.03531800397228715,-0.007755568298802704,0.37415921927515255,169,False
knn10__inflated,reaction_norm__noise0.5,0.1143605829352919,0.09416356794949475,0.19512973347537024,169,True
knn10__inflated,reaction_norm__noise1.5,0.1716985618302772,0.21331719415551278,0.13602603272963082,169,True
knn10__inflated,reaction_norm__shrunk,0.03531800397228716,-0.007755568298802704,0.37415921927515255,169,False
knn10__inflated,rf_large,0.008537285654597613,-0.0933547929937006,0.32709182886999943,169,False
knn10__inflated,rf_large__biased,0.008537285654597588,-0.0933547929937006,0.32709182886999943,169,False
knn10__inflated,rf_large__inflated,0.008537285654597606,-0.0933547929937006,0.32709182886999943,169,False
knn10__inflated,rf_large__noise0.5,0.06813985334222279,0.07517142376705857,0.24172511448821712,169,True
knn10__inflated,rf_large__noise1.5,0.15066999899722078,0.24612228881509524,0.15671551469860623,169,True
knn10__inflated,rf_large__shrunk,0.008537285654597533,-0.0933547929937006,0.32709182886999943,169,False
knn10__inflated,rf_large__shuffled,0.12167465463224758,0.1364750444614948,0.1804849303386643,169,True
knn10__inflated,rf_small,0.010314905947243547,0.10734018809179273,0.37412261991203677,169,True
knn10__inflated,ridge_pc100_hi,0.023869891498893958,-0.04128147199959036,0.3798543135423427,169,False
knn10__inflated,ridge_pc100_lo,0.024330255529557535,-0.04550827828921246,0.3798543135423427,169,False
knn10__inflated,ridge_pc10_hi,0.03458613057149291,-0.006128200561555877,0.4043857678744822,169,False
knn10__inflated,ridge_pc10_lo,0.03487378426492627,-0.00473327431803374,0.4043857678744822,169,False
knn10__inflated,ridge_pc25_hi,0.027794141248404142,-0.016466737772291504,0.3744074700003025,169,False
knn10__inflated,ridge_pc25_lo,0.028085711710562972,-0.01717012457154505,0.3748301242691106,169,False
knn10__inflated,ridge_pc50_hi,0.01639284906110317,-0.048880982957829534,0.3946950052878378,169,False
knn10__inflated,ridge_pc50_lo,0.01673396223998627,-0.050211885671213784,0.3939717968723217,169,False
knn10__inflated,ridge_pc50_lo__biased,0.016733962239986272,-0.050211885671213784,0.3939717968723217,169,False
knn10__inflated,ridge_pc50_lo__inflated,0.016733962239986265,-0.050211885671213784,0.3939717968723217,169,False
knn10__inflated,ridge_pc50_lo__noise0.5,0.1168244170711721,0.1355960956045969,0.20376711531232342,169,True
knn10__inflated,ridge_pc50_lo__noise1.5,0.14419328609352688,0.2358932809435881,0.12667243200033468,169,True
knn10__inflated,ridge_pc50_lo__shrunk,0.016733962239986255,-0.050211885671213784,0.3939717968723217,169,False
knn10__inflated,ridge_pc50_lo__shuffled,0.13367745089589061,0.14100648855237555,0.16562798840774587,169,True
knn10__noise0.5,knn10__noise1.5,0.08226854877578374,0.0674389508421287,0.19556406287044753,169,True
knn10__noise0.5,knn10__shrunk,0.041625501033938896,0.07042717169054681,0.47715222984686856,169,True
knn10__noise0.5,knn10__shuffled,0.05342295972605849,0.041631065158567064,0.24582424851596396,169,True
knn10__noise0.5,knn50,0.06558416607917845,0.12109388491132735,0.2443382333511251,169,True
knn10__noise0.5,markeronly_pc100,0.15806240109839048,0.19528787401317785,0.177712663212408,169,True
knn10__noise0.5,markeronly_pc100__biased,0.15806240109839045,0.19528787401317785,0.177712663212408,169,True
knn10__noise0.5,markeronly_pc100__inflated,0.15806240109839048,0.19528787401317785,0.177712663212408,169,True
knn10__noise0.5,markeronly_pc100__noise0.5,0.10307926800688068,0.11562815934993187,0.17649086652604448,169,True
knn10__noise0.5,markeronly_pc100__noise1.5,0.017470198796313167,0.01990445968425399,0.14356063836531271,169,True
knn10__noise0.5,markeronly_pc100__shrunk,0.15806240109839045,0.19528787401317785,0.177712663212408,169,True
knn10__noise0.5,markeronly_pc25,0.1421366507790695,0.12980548511447126,0.1938868504213196,169,True
knn10__noise0.5,mlp,0.09147830895758084,0.12860369766421162,0.2367958243630486,169,True
knn10__noise0.5,mlp__biased,0.09147830895758086,0.12860369766421162,0.2367958243630486,169,True
knn10__noise0.5,mlp__inflated,0.09147830895758084,0.12860369766421162,0.2367958243630486,169,True
knn10__noise0.5,mlp__shrunk,0.09147830895758083,0.12860369766421162,0.2367958243630486,169,True
knn10__noise0.5,reaction_norm,0.0063074970616517,0.07997678377136247,0.2518539524838896,169,True
knn10__noise0.5,reaction_norm__biased,0.006307497061651682,0.07997678377136247,0.2518539524838896,169,True
knn10__noise0.5,reaction_norm__inflated,0.00630749706165171,0.07997678377136247,0.2518539524838896,169,True
knn10__noise0.5,reaction_norm__noise0.5,0.07273508190135303,0.021942352476934993,0.1710974738099881,169,True
knn10__noise0.5,reaction_norm__noise1.5,0.13007306079633835,0.14109597868295298,0.11813709741035497,169,True
knn10__noise0.5,reaction_norm__shrunk,0.006307497061651708,0.07997678377136247,0.2518539524838896,169,True
knn10__noise0.5,rf_large,0.03308821537934124,0.16557600846626036,0.23692966208540206,169,True
knn10__noise0.5,rf_large__biased,0.03308821537934128,0.16557600846626036,0.23692966208540206,169,True
knn10__noise0.5,rf_large__inflated,0.03308821537934125,0.16557600846626036,0.23692966208540206,169,True
knn10__noise0.5,rf_large__noise0.5,0.026514352308283935,0.0029502082944988066,0.18003190407957426,169,True
knn10__noise0.5,rf_large__noise1.5,0.10904449796328188,0.1739010733425355,0.13032793217354496,169,True
knn10__noise0.5,rf_large__shrunk,0.03308821537934133,0.16557600846626036,0.23692966208540206,169,True
knn10__noise0.5,rf_large__shuffled,0.08004915359830873,0.06425382898893506,0.15603277738862156,169,True
knn10__noise0.5,rf_small,0.051940406981182415,0.17956140356435243,0.27648811815115937,169,True
knn10__noise0.5,ridge_pc100_hi,0.017755609535044896,0.11350268747215012,0.24519011993248307,169,True
knn10__noise0.5,ridge_pc100_lo,0.01729524550438133,0.1177294937617722,0.24637355188514581,169,True
knn10__noise0.5,ridge_pc10_hi,0.007039370462445948,0.07834941603411563,0.25930801637796574,169,True
knn10__noise0.5,ridge_pc10_lo,0.0067517167690125945,0.07695448979059348,0.25885285024232624,169,True
knn10__noise0.5,ridge_pc25_hi,0.013831359785534713,0.08868795324485124,0.24948850209290202,169,True
knn10__noise0.5,ridge_pc25_lo,0.013539789323375889,0.08939134004410479,0.24948850209290202,169,True
knn10__noise0.5,ridge_pc50_hi,0.025232651972835692,0.1211021984303893,0.254972940955223,169,True
knn10__noise0.5,ridge_pc50_lo,0.02489153879395259,0.12243310114377352,0.25455028668641483,169,True
knn10__noise0.5,ridge_pc50_lo__biased,0.024891538793952582,0.12243310114377352,0.25455028668641483,169,True
knn10__noise0.5,ridge_pc50_lo__inflated,0.02489153879395259,0.12243310114377352,0.25455028668641483,169,True
knn10__noise0.5,ridge_pc50_lo__noise0.5,0.07519891603723322,0.06337488013203715,0.1821670926275597,169,True
knn10__noise0.5,ridge_pc50_lo__noise1.5,0.10256778505958804,0.16367206547102836,0.11636897593709972,169,True
knn10__noise0.5,ridge_pc50_lo__shrunk,0.02489153879395261,0.12243310114377352,0.25455028668641483,169,True
knn10__noise0.5,ridge_pc50_lo__shuffled,0.09205194986195174,0.0687852730798158,0.1379107775151626,169,True
knn10__noise1.5,knn10__shrunk,0.12389404980972263,0.13786612253267552,0.23302787230087088,169,True
knn10__noise1.5,knn10__shuffled,0.02884558904972524,0.025807885683561616,0.17340887351588555,169,True
knn10__noise1.5,knn50,0.14785271485496218,0.188532835753456,0.1585184841914387,169,True
knn10__noise1.5,markeronly_pc100,0.24033094987417425,0.2627268248553066,0.1273392974237482,169,True
knn10__noise1.5,markeronly_pc100__biased,0.2403309498741742,0.2627268248553066,0.1273392974237482,169,True
knn10__noise1.5,markeronly_pc100__inflated,0.24033094987417425,0.2627268248553066,0.1273392974237482,169,True
knn10__noise1.5,markeronly_pc100__noise0.5,0.18534781678266443,0.18306711019206057,0.11697900466705152,169,True
knn10__noise1.5,markeronly_pc100__noise1.5,0.06479834997947057,0.047534491157874705,0.10135374870826282,169,True
knn10__noise1.5,markeronly_pc100__shrunk,0.2403309498741742,0.2627268248553066,0.1273392974237482,169,True
knn10__noise1.5,markeronly_pc25,0.22440519955485325,0.1972444359565999,0.14070566545496316,169,True
knn10__noise1.5,mlp,0.17374685773336457,0.19604264850634034,0.14992061948544103,169,True
knn10__noise1.5,mlp__biased,0.17374685773336457,0.19604264850634034,0.14992061948544103,169,True
knn10__noise1.5,mlp__inflated,0.1737468577333646,0.19604264850634034,0.14992061948544103,169,True
knn10__noise1.5,mlp__shrunk,0.17374685773336457,0.19604264850634034,0.14992061948544103,169,True
knn10__noise1.5,reaction_norm,0.08857604583743543,0.14741573461349114,0.15622111144247589,169,True
knn10__noise1.5,reaction_norm__biased,0.0885760458374354,0.14741573461349114,0.15622111144247589,169,True
knn10__noise1.5,reaction_norm__inflated,0.08857604583743543,0.14741573461349114,0.15622111144247589,169,True
knn10__noise1.5,reaction_norm__noise0.5,0.0095334668744307,0.045496598365193715,0.13684397163926837,169,True
knn10__noise1.5,reaction_norm__noise1.5,0.04780451202055462,0.0736570278408243,0.11818181283428156,169,True
knn10__noise1.5,reaction_norm__shrunk,0.08857604583743543,0.14741573461349114,0.15622111144247589,169,True
knn10__noise1.5,rf_large,0.11535676415512497,0.23301495930838906,0.161415645692635,169,True
knn10__noise1.5,rf_large__biased,0.115356764155125,0.23301495930838906,0.161415645692635,169,True
knn10__noise1.5,rf_large__inflated,0.11535676415512497,0.23301495930838906,0.161415645692635,169,True
knn10__noise1.5,rf_large__noise0.5,0.055754196467499795,0.06448874254762989,0.12893430412929496,169,True
knn10__noise1.5,rf_large__noise1.5,0.026775949187498142,0.10646212250040679,0.10979580444720875,169,True
knn10__noise1.5,rf_large__shrunk,0.11535676415512505,0.23301495930838906,0.161415645692635,169,True
knn10__noise1.5,rf_large__shuffled,0.0022193951774750103,0.0031851218531936364,0.10819950195011392,169,True
knn10__noise1.5,rf_small,0.13420895575696612,0.2470003544064812,0.16738917975819934,169,True
knn10__noise1.5,ridge_pc100_hi,0.10002415831082863,0.1809416383142788,0.16166226632850775,169,True
knn10__noise1.5,ridge_pc100_lo,0.09956379428016504,0.18516844460390092,0.16166226632850775,169,True
knn10__noise1.5,ridge_pc10_hi,0.08930791923822969,0.14578836687624433,0.15621338443770746,169,True
knn10__noise1.5,ridge_pc10_lo,0.0890202655447963,0.14439344063272216,0.15575821830206793,169,True
knn10__noise1.5,ridge_pc25_hi,0.09609990856131843,0.15612690408697993,0.16178937788194886,169,True
knn10__noise1.5,ridge_pc25_lo,0.09580833809915962,0.15683029088623346,0.16178937788194886,169,True
knn10__noise1.5,ridge_pc50_hi,0.10750120074861942,0.18854114927251797,0.17119298107142408,169,True
knn10__noise1.5,ridge_pc50_lo,0.1071600875697363,0.18987205198590223,0.17119298107142408,169,True
knn10__noise1.5,ridge_pc50_lo__biased,0.1071600875697363,0.18987205198590223,0.17119298107142408,169,True
knn10__noise1.5,ridge_pc50_lo__inflated,0.10716008756973633,0.18987205198590223,0.17119298107142408,169,True
knn10__noise1.5,ridge_pc50_lo__noise0.5,0.007069632738550504,0.004064070710091548,0.12166228015043226,169,True
knn10__noise1.5,ridge_pc50_lo__noise1.5,0.02029923628380431,0.09623311462889968,0.11291211696887891,169,True
knn10__noise1.5,ridge_pc50_lo__shrunk,0.10716008756973634,0.18987205198590223,0.17119298107142408,169,True
knn10__noise1.5,ridge_pc50_lo__shuffled,0.00978340108616802,0.001346322237687116,0.12520323775544642,169,True
knn10__shrunk,knn10__shuffled,0.09504846075999739,0.11205823684911388,0.3817613648695178,169,True
knn10__shrunk,knn50,0.023958665045239566,0.05066671322078052,0.32725142845830446,169,True
knn10__shrunk,markeronly_pc100,0.11643690006445159,0.12486070232263104,0.2054645324212112,169,True
knn10__shrunk,markeronly_pc100__biased,0.11643690006445159,0.12486070232263104,0.2054645324212112,169,True
knn10__shrunk,markeronly_pc100__inflated,0.11643690006445159,0.12486070232263104,0.2054645324212112,169,True
knn10__shrunk,markeronly_pc100__noise0.5,0.0614537669729418,0.04520098765938507,0.18055293853245777,169,True
knn10__shrunk,markeronly_pc100__noise1.5,0.05909569983025207,0.09033163137480081,0.15166023628733266,169,True
knn10__shrunk,markeronly_pc100__shrunk,0.11643690006445157,0.12486070232263104,0.2054645324212112,169,True
knn10__shrunk,markeronly_pc25,0.10051114974513058,0.05937831342392443,0.20745311653538193,169,True
knn10__shrunk,mlp,0.04985280792364195,0.058176525973664794,0.3071480104860842,169,True
knn10__shrunk,mlp__biased,0.049852807923641954,0.058176525973664794,0.3071480104860842,169,True
knn10__shrunk,mlp__inflated,0.049852807923641954,0.058176525973664794,0.3071480104860842,169,True
knn10__shrunk,mlp__shrunk,0.04985280792364195,0.058176525973664794,0.3071480104860842,169,True
knn10__shrunk,reaction_norm,0.03531800397228719,-0.009549612080815645,0.37415921927515255,169,False
knn10__shrunk,reaction_norm__biased,0.0353180039722872,-0.009549612080815645,0.37415921927515255,169,False
knn10__shrunk,reaction_norm__inflated,0.03531800397228718,-0.009549612080815645,0.37415921927515255,169,False
knn10__shrunk,reaction_norm__noise0.5,0.11436058293529192,0.09236952416748179,0.19660902341619865,169,True
knn10__shrunk,reaction_norm__noise1.5,0.17169856183027724,0.2115231503734998,0.13602603272963082,169,True
knn10__shrunk,reaction_norm__shrunk,0.03531800397228719,-0.009549612080815645,0.37415921927515255,169,False
knn10__shrunk,rf_large,0.008537285654597647,-0.09514883677571354,0.32709182886999943,169,False
knn10__shrunk,rf_large__biased,0.008537285654597621,-0.09514883677571354,0.32709182886999943,169,False
knn10__shrunk,rf_large__inflated,0.008537285654597639,-0.09514883677571354,0.32709182886999943,169,False
knn10__shrunk,rf_large__noise0.5,0.06813985334222283,0.07337737998504562,0.24172511448821712,169,True
knn10__shrunk,rf_large__noise1.5,0.15066999899722078,0.24432824503308231,0.15671551469860623,169,True
knn10__shrunk,rf_large__shrunk,0.008537285654597564,-0.09514883677571354,0.32709182886999943,169,False
knn10__shrunk,rf_large__shuffled,0.12167465463224762,0.13468100067948188,0.1804849303386643,169,True
knn10__shrunk,rf_small,0.010314905947243515,0.10913423187380566,0.37412261991203677,169,True
knn10__shrunk,ridge_pc100_hi,0.02386989149889399,-0.0430755157816033,0.3798543135423427,169,False
knn10__shrunk,ridge_pc100_lo,0.024330255529557566,-0.0473023220712254,0.3798543135423427,169,False
knn10__shrunk,ridge_pc10_hi,0.03458613057149294,-0.007922244343568814,0.4043857678744822,169,False
knn10__shrunk,ridge_pc10_lo,0.03487378426492631,-0.006527318100046675,0.4043857678744822,169,False
